id,text,annotator,annotation_id,created_at,updated_at,lead_time,Pasien,Usia pasien,Penyakit,Gejala,Kapan,Periode,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Referensi,Artikel,Pengukuran,Predikat
565-3-356,Cara ini akan meningkatkan kosa kata yang dimiliki anak.,3,565,2022-11-14T16:17:08.058665Z,2022-11-14T16:17:08.058695Z,265.834,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
565-3-413,Jangan lupa untuk selalu memberikan anak pujian saat anak bisa dan jangan pernah memberikan hukuman jika anak tidak bisa.,3,565,2022-11-14T16:17:08.058665Z,2022-11-14T16:17:08.058695Z,265.834,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
565-3-535,"Jangan pernah memarahi anak ketika anak berusaha mengeluarkan suara dengan nada tinggi, cukup dengan ibu ajak anak berbicara dengan nada sedang dan lembut, nantinya anak akan meniru.",3,565,2022-11-14T16:17:08.058665Z,2022-11-14T16:17:08.058695Z,265.834,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
565-3-718,Jika ibu marahi hanya akan membuat anak trauma berbicara sehingga menjadi penyebab keterlambatan perkembangan bicara anak.,3,565,2022-11-14T16:17:08.058665Z,2022-11-14T16:17:08.058695Z,265.834,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
564-3-0,"Karena banyak hal yang mungkin menjadi penyebabnya, sebaiknya bawa anak berkonsultasi dengan dokter spesialis anak agar dapat dilakukan pemeriksaan lebih lanjut untuk mencari tahu penyebabnya.",3,564,2022-11-14T16:12:40.149128Z,2022-11-14T16:12:40.149217Z,282.088,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
563-3-0,7.,3,563,2022-11-14T16:06:38.498662Z,2022-11-14T16:06:38.498749Z,18.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563-3-3,"Kebiasaan orang tua yang salah, seperti kurang berkomunikasi dengan anak, menggunakan dua atau lebih bahasa sehari-hari atau membiasakan anak dengan TV atau gadget.",3,563,2022-11-14T16:06:38.498662Z,2022-11-14T16:06:38.498749Z,18.593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562-3-0,6.,3,562,2022-11-14T16:06:18.717334Z,2022-11-14T16:06:18.717368Z,2.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562-3-3,Autisme,3,562,2022-11-14T16:06:18.717334Z,2022-11-14T16:06:18.717368Z,2.489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561-3-0,5.,3,561,2022-11-14T16:06:14.213969Z,2022-11-14T16:06:14.214031Z,4.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561-3-3,ADHD (Attention Deficit Hyperactivity Disorder),3,561,2022-11-14T16:06:14.213969Z,2022-11-14T16:06:14.214031Z,4.651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560-3-0,4.,3,560,2022-11-14T16:06:07.759326Z,2022-11-14T16:06:07.759371Z,5.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560-3-3,"Kelainan bentuk rongga mulut, lidah, bibir, gigi dan langit-langit.",3,560,2022-11-14T16:06:07.759326Z,2022-11-14T16:06:07.759371Z,5.098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559-3-0,3.,3,559,2022-11-14T16:06:01.408993Z,2022-11-14T16:06:01.409038Z,2.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559-3-3,Gangguan pendengaran,3,559,2022-11-14T16:06:01.408993Z,2022-11-14T16:06:01.409038Z,2.002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
558-3-0,2.,3,558,2022-11-14T16:05:57.577415Z,2022-11-14T16:05:57.577463Z,3.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558-3-3,Gangguan bahasa,3,558,2022-11-14T16:05:57.577415Z,2022-11-14T16:05:57.577463Z,3.123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
557-3-0,1.,3,557,2022-11-14T16:05:53.003969Z,2022-11-14T16:05:53.003991Z,9.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557-3-3,Gangguan saraf otak pada pusat bicara oral motorik atau pada penyakit cerebral palsy,3,557,2022-11-14T16:05:53.003969Z,2022-11-14T16:05:53.003991Z,9.307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
556-3-0,Setiap keterlambatan perkembangan pada anak harus dicari tahu penyebabnya.,3,556,2022-11-14T16:05:39.639755Z,2022-11-14T16:05:39.639827Z,30.039,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
556-3-75,"Agar dapat diketahui cara mengatasinya, yaitu dengan mengatasi penyebab dari keterlambatan tersebut.",3,556,2022-11-14T16:05:39.639755Z,2022-11-14T16:05:39.639827Z,30.039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
556-3-176,"Adapun beberapa hal yang dapat menjadi penyebab keterlambatan bicara pada anak, yaitu :",3,556,2022-11-14T16:05:39.639755Z,2022-11-14T16:05:39.639827Z,30.039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555-3-0,"Alo, terimakasih sudah bertanya di alodokter.com",3,555,2022-11-14T16:05:07.108076Z,2022-11-14T16:05:07.108101Z,19.902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
554-3-0,"Siang dok.Saya Lilis,,saya memiliki 2 anak ,1 balita usianya saat ini 3tahun 9 bulan tapi belum bisa bicara layaknya anak seusianya dan 1 lagi ,bayi berusia 5bulanSaya suka stress karna anak saya yg balita ini suka sekali bertindak kasar pada adiknya ,kadang memukul ..kadang di tarik tangan dan kakinya ..kadang ditindihin badannya.Tadi nya saya pikir ,mungkin ini karna dia tidak bs mengungkapkan perasaan nya..mau nya ..dan mungkin juga dia iri,,tapi lama kelamaan saya jadi stress sendiri karna klo marah2 terus pun rasanya percuma ,anak saya kan belum mengerti..gimana yaa dok cara ngasih tau nya sama gimana juga cara nya agar anaknya ini bisa mengejar ketertinggalannya (bicara dan mengerti)",3,554,2022-11-14T16:04:45.163305Z,2022-11-14T16:04:45.163326Z,180.171,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
553-3-0,Bagaimana cara mendidik anak yang belum bisa bicara dan suka memukul?,3,553,2022-11-14T16:01:43.162138Z,2022-11-14T16:01:43.162207Z,14.134,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
552-3-0,Terima kasih,3,552,2022-11-14T16:01:25.086372Z,2022-11-14T16:01:25.086430Z,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
551-3-0,Demikian info yang bisa kami sampaikan.,3,551,2022-11-14T16:01:21.103407Z,2022-11-14T16:01:21.103464Z,9.675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
550-3-0,"Untuk saat ini, Anda dapat mengevaluasi kebiasaan anak Anda, dan batasi kebiasaan anak Anda bila hanya monoton melihat TV.",3,550,2022-11-14T16:01:08.972441Z,2022-11-14T16:01:08.972497Z,42.231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550-3-123,"Sebaiknya, berikan waktu anda bersama anak Anda dalam bermain dan melakukan hal menyenangkan, sehingga anak Anda akan menemukan pengalaman baru dalam masa tumbuh kembangnya.",3,550,2022-11-14T16:01:08.972441Z,2022-11-14T16:01:08.972497Z,42.231,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
549-3-0,"Bila Anda merasa cemas, atau khawatir terhadap tumbuh kembang anak Anda, maka untuk melakukan evaluasi secara optimal, sebaiknya Anda berkonsultasi langsung dengan dokter anak Anda di bagian tumbuh kembang anak.",3,549,2022-11-14T16:00:24.463758Z,2022-11-14T16:00:24.463810Z,155.71,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
549-3-212,Dokter akan melakukan wawancara berkaitan dengan kebiasaan dan perilaku anak Anda.,3,549,2022-11-14T16:00:24.463758Z,2022-11-14T16:00:24.463810Z,155.71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
549-3-295,"Bila hasil evaluasi anak yang sudah dilakukan dokter memberikan indikasi yang wajar, maka tidak ada masalah yang memicu kehawatiran Anda.",3,549,2022-11-14T16:00:24.463758Z,2022-11-14T16:00:24.463810Z,155.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549-3-433,"Namun, bila dokter menemukan beberapa hal berkaitan dengan risiko gangguan tumbuh kembang anak, maka dokter akan memberikan pengawasan dan evaluasi berkala untuk anak Anda.",3,549,2022-11-14T16:00:24.463758Z,2022-11-14T16:00:24.463810Z,155.71,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
549-3-606,"Dengan demikian, Anda dapat melanjutkan rencana dokter Anda dalam memberikan perawatan dan mendukung tumbuh kembang anak serta sosialisasi anak Anda.",3,549,2022-11-14T16:00:24.463758Z,2022-11-14T16:00:24.463810Z,155.71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548-3-0,Mencontoh perilaku yang ada di televisi,3,548,2022-11-14T15:57:47.069623Z,2022-11-14T15:57:47.069661Z,3.647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547-3-0,Perkembangan otot yang tidak optimal karena anak sering duduk dan jarang beraktivitas,3,547,2022-11-14T15:57:42.101840Z,2022-11-14T15:57:42.101869Z,13.075,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
546-3-0,Mudah menangis karena dilarang melihat TV atau disuruh tidur,3,546,2022-11-14T15:57:26.842508Z,2022-11-14T15:57:26.842541Z,97.134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545-3-0,"Anak mudah takut bertemu dengan orang lain, karena jarang bersosialisasi dengan lainnya",3,545,2022-11-14T15:55:32.877009Z,2022-11-14T15:55:47.464564Z,16.924,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
544-3-0,"perkembangan bicara anak terganggu, karena anak lebih sering melihat TV dari pada berbicara dan bermain dengan orang tua atau keluarga lain",3,544,2022-11-14T15:55:23.183365Z,2022-11-14T15:55:23.183414Z,21.503,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
543-3-0,"Sehingga, bila anak Anda suka melihat TV atau sering melihat TV, maka hal ini tidak menyebabkan ADHD.",3,543,2022-11-14T15:54:36.449855Z,2022-11-14T15:54:36.449944Z,48.139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543-3-102,Karena ADHD sendiri sering disebabkan oleh adanya gangguan pada sistem saraf pusat/otak anak.,3,543,2022-11-14T15:54:36.449855Z,2022-11-14T15:54:36.449944Z,48.139,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
543-3-196,"Namun, anak yang terbiasa melihat TV, namun tidak terbiasa bermain dengan lingkungannya, dapat berisiko menyebabkan gangguan komunikasi dengan keluarga atau orang disekitarnya.",3,543,2022-11-14T15:54:36.449855Z,2022-11-14T15:54:36.449944Z,48.139,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
543-3-373,Sebagai contoh:,3,543,2022-11-14T15:54:36.449855Z,2022-11-14T15:54:36.449944Z,48.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542-3-0,Paparan racun pada anak,3,542,2022-11-14T15:53:46.516005Z,2022-11-14T15:53:46.516103Z,7.232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
541-3-0,"Penggunaan NAPZA, alkohol, merokok selama kehamilan",3,541,2022-11-14T15:53:37.539703Z,2022-11-14T15:53:37.539724Z,12.273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
540-3-0,Kelainan pada sistem saraf pusat,3,540,2022-11-14T15:53:23.000464Z,2022-11-14T15:53:23.000498Z,2.631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
539-3-0,Kelahiran kurang bulan,3,539,2022-11-14T15:53:19.078055Z,2022-11-14T15:53:19.078107Z,2.984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
538-3-0,Faktor keturunan,3,538,2022-11-14T15:53:14.768808Z,2022-11-14T15:53:14.768828Z,4.142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
537-3-0,Sedangkan penyebab ADHD sendiri adalah:,3,537,2022-11-14T15:53:08.409259Z,2022-11-14T15:53:08.409281Z,5.471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536-3-0,"Namun, semua ini bukan tanda pasti, karena memerlukan evaluasi langsung dari dokter spesialis anak secara berkala.",3,536,2022-11-14T15:52:36.504880Z,2022-11-14T15:52:36.504919Z,57.149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
535-3-0,Tugas yang belum selesai,3,535,2022-11-14T15:51:36.684807Z,2022-11-14T15:51:36.684866Z,3.344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534-3-0,Kurang dapat fokus,3,534,2022-11-14T15:48:23.299078Z,2022-11-14T15:48:23.299104Z,3.223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533-3-0,Secara konstan sering bergerak,3,533,2022-11-14T15:48:18.195731Z,2022-11-14T15:48:18.195754Z,83.875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532-3-0,Bermain-main dari mainan satu ke lainnya,3,532,2022-11-14T15:46:52.915131Z,2022-11-14T15:46:52.915157Z,6.618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531-3-0,Sering membuat suara yang mengganggu,3,531,2022-11-14T15:46:44.660069Z,2022-11-14T15:46:44.660113Z,4.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530-3-0,Tidak dapat duduk tenang saat makan atau membaca buku,3,530,2022-11-14T15:46:38.246614Z,2022-11-14T15:46:38.246653Z,13.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529-3-0,Anak sering menggeliat-geliat,3,529,2022-11-14T15:46:23.045856Z,2022-11-14T15:46:23.045911Z,4.533,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528-3-0,Anak tampak gelisah berlebihan,3,528,2022-11-14T15:46:10.870484Z,2022-11-14T15:46:17.333975Z,6.4559999999999995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527-3-0,"Adanya kekhawatiran Anda terhadap ADHD pada anak, terutama bila anak Anda yang berusia 17 bulan sering melihat TV, adalh tidak benar.",3,527,2022-11-14T15:46:05.097284Z,2022-11-14T15:46:05.097346Z,321.486,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527-3-134,"ADHD (Attention deficite hyperactivitu disorder) sendiri merupakan suatu gangguan mental yang memicu seorang anak mengalami kesulitan dalam memusatkan perhatian, dan disertai juga dengan perilaku impulsif serta hiperaktif, kondisi ini dapat berdampak pada hubungan sosial anak serta prestasi anak disekolah.",3,527,2022-11-14T15:46:05.097284Z,2022-11-14T15:46:05.097346Z,321.486,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527-3-442,"Pasien dengan ADHD sering ditemui pada usia sebelum 12 tahun, gejala awal dapat dilihat pada anak usia sekitar 3 tahun.",3,527,2022-11-14T15:46:05.097284Z,2022-11-14T15:46:05.097346Z,321.486,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527-3-562,"Sehingga untuk anak yang berusia 17 bulan, gejala awal ADHD sulit di ketahui,biasanya membutuhkan evaluasi selama 6 bulan untuk memastikan suatu adanya gangguan ADHD pada anak.",3,527,2022-11-14T15:46:05.097284Z,2022-11-14T15:46:05.097346Z,321.486,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
527-3-739,"Namun, beberapa gejala awal anak berusia sekitar 2 tahun atau masa sebelum usia sekolah dapat berupa:",3,527,2022-11-14T15:46:05.097284Z,2022-11-14T15:46:05.097346Z,321.486,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
526-3-0,Terima kasih sudah bertanya di Alodokter.,3,526,2022-11-14T15:40:38.120363Z,2022-11-14T15:40:38.120397Z,4.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
525-3-0,"Salam Alodokter,",3,525,2022-11-14T15:40:30.046557Z,2022-11-14T15:40:30.046656Z,7.807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
524-3-0,"Karena setiap imunisasi dapat masukan dari dokter terkait, sy sering merasa takut..pikiran yang menngangu saya..pertanyaan saya apakah nonton tv dapat menyebabkan anak ADHD/ ganggunan anak lain nya?anak saya berusia 17 bulan, di usia tersebut apakah sudah dapat terlihat?",3,524,2022-11-14T15:40:19.645085Z,2022-11-14T15:40:19.645114Z,74.346,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523-3-0,hallo dokter..,3,523,2022-11-14T15:39:03.204816Z,2022-11-14T15:39:03.204843Z,3.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
522-3-0,Apakah menonton tv sejak anak berusia 17 bulan bisa menyebabkan ADHD?,3,522,2022-11-14T15:38:57.264902Z,2022-11-14T15:38:57.264924Z,87.707,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
521-3-0,"Demikian informasi yang dapat kami sampaikan, semoga membantu",3,521,2022-11-14T15:37:26.652078Z,2022-11-14T15:37:26.652141Z,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520-3-0,"Oleh sebab itu, jangan ragu untuk membawa anak anda untuk diperiksa ke dokter spesialis anak terdekat.",3,520,2022-11-14T15:37:17.203030Z,2022-11-14T15:37:17.203055Z,53.713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520-3-103,"Deteksi dini cukup penting dilakukan, meskipun gejala masih samar terlihat.",3,520,2022-11-14T15:37:17.203030Z,2022-11-14T15:37:17.203055Z,53.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520-3-179,"Selain itu, pemberian tatalaksana sedini mungkin akan membawa perubahan yang cukup signifikan pada perkembangan anak selanjutnya.",3,520,2022-11-14T15:37:17.203030Z,2022-11-14T15:37:17.203055Z,53.713,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
519-3-0,"Melakukan evaluasi setiap tahap gejala yang terjadi dan memantau perkembangan anak, juga harus dilakukan dengan rutin.",3,519,2022-11-14T15:36:21.167443Z,2022-11-14T15:36:21.167496Z,182.561,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
519-3-119,Hal tersebut disebabkan gangguan perilaku pada anak yang tidak mendapatkan penanganan yang baik tentu akan membawa dampak hingga ia dewasa dan memicu timbulnya sikap antisosial terhadap lingkungan disekitarnya.,3,519,2022-11-14T15:36:21.167443Z,2022-11-14T15:36:21.167496Z,182.561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518-3-0,Evaluasi secara cermat dan teliti diperlukan untuk menilai kondisi anak.,3,518,2022-11-14T15:32:54.254169Z,2022-11-14T15:32:54.254215Z,383.366,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
518-3-73,"Semakin dini gangguan terdeteksi, semakin cepat pula pemberian terapi, sehingga perkembangan anak dapat diperbaiki lebih optimal.",3,518,2022-11-14T15:32:54.254169Z,2022-11-14T15:32:54.254215Z,383.366,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
517-3-0,"Untuk mengetahui apakah anak anda mengalami kecenderungan ke arah ADHD atau gangguan perilaku lainnya, diperlukan pemeriksaan dan evaluasi secara langsung oleh dokter spesialis anak, khususnya yang memiliki keahlian dalam bidang tumbuh kembang anak.",3,517,2022-11-14T15:26:28.003608Z,2022-11-14T15:26:28.003634Z,881.377,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
516-3-0,"Gejala ADHD dapat diketahui sejak bayi, mulai dari anak yang sulit makan, sulit diam dan seringkali melakukan aktivita fisik, kesulitan tidur.",3,516,2022-11-14T15:11:44.029413Z,2022-11-14T15:11:44.029474Z,71.982,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516-3-143,"Semakin bertambah usia anak, mereka cenderung bersifat cuek/acuh dengan sekitar, sulit konsentrasi, mudah gelisah, mudah tersinggung, sering menimbulkan masalah dengan orang lain atau teman sebayanya, dan sulit melakukan komunikasi dua arah dengan baik.",3,516,2022-11-14T15:11:44.029413Z,2022-11-14T15:11:44.029474Z,71.982,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515-3-0,ADHD ( attention deficit hyperactivity disorder) merupakan salah satu kelainan perkembangan pada anak.,3,515,2022-11-14T15:10:30.041958Z,2022-11-14T15:10:30.042018Z,600.112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515-3-103,"Sesuai namanya, gangguan ini menyebabkan seorang anak mengalami perubahan perilaku antara lain penurunan perhatian dan peningkatan aktivitas yang berlebihan.",3,515,2022-11-14T15:10:30.041958Z,2022-11-14T15:10:30.042018Z,600.112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515-3-261,ADHD merupakan suatu kelainan neuro-psikiatri yang bersifat kompleks dan penyebabnya belum diketahui secara pasti.,3,515,2022-11-14T15:10:30.041958Z,2022-11-14T15:10:30.042018Z,600.112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515-3-376,Kelainan ini seringkali ditemui pada anak dibawah lima tahun.,3,515,2022-11-14T15:10:30.041958Z,2022-11-14T15:10:30.042018Z,600.112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514-3-0,Terimakasih telah menggunakan layanan konsultasi Alodokter,3,514,2022-11-14T15:00:08.049771Z,2022-11-14T15:00:08.049824Z,15.733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
513-3-0,Alo!,3,513,2022-11-14T14:59:50.842214Z,2022-11-14T14:59:50.842313Z,4.004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
512-3-0,"Selamat malam dok,Saya ibu anak 1, anak saya sekarang usianya 2th 5bulanAnak saya itu termasuk hyperaktif dan impulsif dok, dia tidak bisa diam walau hanya 5menit saja.",3,512,2022-11-14T14:59:44.920774Z,2022-11-14T14:59:44.920833Z,259.311,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
512-3-169,"Kalau berdiri juga dia tidak bisa berdiri tegak pasti kya sambil goyang gtu kalo gk mlangkah ksana kesiniDia juga kalo lagi sama temennya suka jail, iseng dan ngrebut mainan temennyaSampe temennya nangis, Ini trmasuk ADHD apa bukan dok, trs cara enanganannya bgmanaApakah berdampak dimasa depan anak saya?",3,512,2022-11-14T14:59:44.920774Z,2022-11-14T14:59:44.920833Z,259.311,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
512-3-475,Saya bingung dokTerima kasih dok,3,512,2022-11-14T14:59:44.920774Z,2022-11-14T14:59:44.920833Z,259.311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
511-3-0,Apakah anak usia 2 tahun 5 bulan bisa terkena gejala ADHD,3,511,2022-11-14T14:55:23.980310Z,2022-11-14T14:55:23.980338Z,21.157,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
510-3-0,terima kasih,3,510,2022-11-14T14:55:00.889617Z,2022-11-14T14:55:00.889664Z,2.433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
509-3-0,semoga dapat membantu anda,3,509,2022-11-14T14:54:56.993643Z,2022-11-14T14:54:56.993685Z,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
508-3-0,demikian info yang dapat saya berikan,3,508,2022-11-14T14:54:51.497383Z,2022-11-14T14:54:51.497430Z,10.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
507-3-0,pemeriksaan ke dokter sedini mungkin ketika melihat adanya kejangggalam pada kemampuan berbahasa anak memang penting.,3,507,2022-11-14T14:54:07.977288Z,2022-11-14T14:54:07.977312Z,122.317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
507-3-118,"Sebab, berbagai terapi medis untukspeechdelaybiasanya akan berkurang keefektifannya jika dilakukan jika anak sudah lebih besar atau pada sekitar usia sekolah.",3,507,2022-11-14T14:54:07.977288Z,2022-11-14T14:54:07.977312Z,122.317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507-3-277,jadi jika anak tidak ada perubahan sebaiknya anda bisa berkonsultasi ke doker anak untuk mendaptkan penangan dan bantuan yang tepat.,3,507,2022-11-14T14:54:07.977288Z,2022-11-14T14:54:07.977312Z,122.317,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
506-3-0,membacakan buku cerita atau mendongengkan anak :bercerita dengan menggunakan buku-buku dongeng yang dilengkapi gambar-gambar menarik merupakan salah satu cara yang bisa dilakukan untuk mengatasispeech delaypada anak.,3,506,2022-11-14T14:52:04.139179Z,2022-11-14T14:52:04.139222Z,65.346,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
506-3-217,"Selain bisa meningkatkan daya imajinasi dan menambah kosakata pada anak, bercerita atau dongeng juga bisa menambah waktu berkualitas antara anak dan orangtua.",3,506,2022-11-14T14:52:04.139179Z,2022-11-14T14:52:04.139222Z,65.346,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
505-3-0,"belajar bernyanyi bersama : Ciptakan suasana menyanyi sesantai mungkin, berikan lagu anak-anak yang memiliki kata-kata sederhana dan nada sederhana.",3,505,2022-11-14T14:50:50.002858Z,2022-11-14T14:50:50.002909Z,27.773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505-3-149,Lakukan nyanyian dengan memberikan sedikit gerakan tarian agar anak merasa tertarik.,3,505,2022-11-14T14:50:50.002858Z,2022-11-14T14:50:50.002909Z,27.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504-3-0,rajinmengajak Si Kecil ngobrol menjadi salah satu cara yang cukup efektif untuk mengatasi keterlambatan bicara pada anak.,3,504,2022-11-14T14:50:19.693579Z,2022-11-14T14:50:19.693600Z,51.205,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
503-3-0,"jadi anda bisa membandingkan dua hal tersebut, jika anak anda hanya speech delay ibu bisa melakukan hal-hal di bawah ini untuk mengatasispeech delaypada anak:",3,503,2022-11-14T14:49:24.708809Z,2022-11-14T14:49:24.708901Z,63.948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502-3-0,"Karena anak autisme menderita kelainan pola komunikasi, mereka juga akan menunjukkan pola perilaku yang tergolong aneh secara berulang,Anak dengan autisme tidak tahan ketika menjalani rutinitas yang membuatnya kelimpungan.",3,502,2022-11-14T14:48:16.977746Z,2022-11-14T14:48:16.977772Z,336.064,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502-3-223,"Hal itu bisa membuatnya marah, frustrasi, stres, atau sedih.Ketika Anda mencurigai anak menderita autisme, jangan takut untuk memeriksakannya ke dokter.",3,502,2022-11-14T14:48:16.977746Z,2022-11-14T14:48:16.977772Z,336.064,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
